,n_estimaters,depth,accuracy,f1,dimensions
0,100,4,0.43333333333333335,0.3078048309533179,50
0,150,4,0.43333333333333335,0.3078048309533179,50
0,200,4,0.4186666666666667,0.28312828788689404,50
0,250,4,0.4013333333333333,0.2507604391694411,50
0,100,6,0.382,0.211178002894356,50
0,150,6,0.382,0.211178002894356,50
0,200,6,0.382,0.211178002894356,50
0,250,6,0.382,0.211178002894356,50
0,100,8,0.382,0.211178002894356,50
0,150,8,0.382,0.211178002894356,50
0,200,8,0.382,0.211178002894356,50
0,250,8,0.382,0.211178002894356,50
0,100,10,0.382,0.211178002894356,50
0,150,10,0.382,0.211178002894356,50
0,200,10,0.382,0.211178002894356,50
0,250,10,0.382,0.211178002894356,50
0,100,12,0.382,0.211178002894356,50
0,150,12,0.382,0.211178002894356,50
0,200,12,0.382,0.211178002894356,50
0,250,12,0.382,0.211178002894356,50
0,100,14,0.382,0.211178002894356,50
0,150,14,0.382,0.211178002894356,50
0,200,14,0.382,0.211178002894356,50
0,250,14,0.382,0.211178002894356,50
0,100,16,0.382,0.211178002894356,50
0,150,16,0.382,0.211178002894356,50
0,200,16,0.382,0.211178002894356,50
0,250,16,0.382,0.211178002894356,50
0,100,18,0.382,0.211178002894356,50
0,150,18,0.382,0.211178002894356,50
0,200,18,0.382,0.211178002894356,50
0,250,18,0.382,0.211178002894356,50
0,100,20,0.382,0.211178002894356,50
0,150,20,0.382,0.211178002894356,50
0,200,20,0.382,0.211178002894356,50
0,250,20,0.382,0.211178002894356,50
0,100,22,0.382,0.211178002894356,50
0,150,22,0.382,0.211178002894356,50
0,200,22,0.382,0.211178002894356,50
0,250,22,0.382,0.211178002894356,50
0,100,24,0.382,0.211178002894356,50
0,150,24,0.382,0.211178002894356,50
0,200,24,0.382,0.211178002894356,50
0,250,24,0.382,0.211178002894356,50
0,100,26,0.382,0.211178002894356,50
0,150,26,0.382,0.211178002894356,50
0,200,26,0.382,0.211178002894356,50
0,250,26,0.382,0.211178002894356,50
0,100,28,0.382,0.211178002894356,50
0,150,28,0.382,0.211178002894356,50
0,200,28,0.382,0.211178002894356,50
0,250,28,0.382,0.211178002894356,50
0,100,2,0.408,0.3710619599897344,500
0,150,2,0.4073333333333333,0.3977289399509839,500
0,200,2,0.384,0.3344539789317714,500
0,250,2,0.432,0.39484073535445796,500
0,100,4,0.30733333333333335,0.19913870626083743,500
0,150,4,0.29533333333333334,0.1566765813174699,500
0,200,4,0.31,0.1863300850493412,500
0,250,4,0.31,0.1863300850493412,500
0,100,6,0.29533333333333334,0.1566765813174699,500
0,150,6,0.31,0.1863300850493412,500
0,200,6,0.29533333333333334,0.1566765813174699,500
0,250,6,0.31,0.1863300850493412,500
0,100,8,0.3373333333333333,0.26856610633046496,500
0,150,8,0.2806666666666667,0.15047744950509248,500
0,200,8,0.3253333333333333,0.23532824096871605,500
0,250,8,0.284,0.17616569116086225,500
0,100,10,0.408,0.3378257613817247,500
0,150,10,0.29533333333333334,0.1566765813174699,500
0,200,10,0.30933333333333335,0.21343580015320868,500
0,250,10,0.284,0.17616569116086225,500
0,100,12,0.408,0.3378257613817247,500
0,150,12,0.29533333333333334,0.1566765813174699,500
0,200,12,0.30933333333333335,0.21343580015320868,500
0,250,12,0.284,0.17616569116086225,500
0,100,14,0.37333333333333335,0.3092988070802617,500
0,150,14,0.29533333333333334,0.1566765813174699,500
0,200,14,0.32,0.2281621800569053,500
0,250,14,0.284,0.17616569116086225,500
0,100,16,0.37333333333333335,0.3092988070802617,500
0,150,16,0.29533333333333334,0.1566765813174699,500
0,200,16,0.32,0.2281621800569053,500
0,250,16,0.284,0.17616569116086225,500
0,100,18,0.37333333333333335,0.3092988070802617,500
0,150,18,0.29533333333333334,0.1566765813174699,500
0,200,18,0.32,0.2281621800569053,500
0,250,18,0.284,0.17616569116086225,500
0,100,20,0.37333333333333335,0.3092988070802617,500
0,150,20,0.29533333333333334,0.1566765813174699,500
0,200,20,0.32,0.2281621800569053,500
0,250,20,0.284,0.17616569116086225,500
0,100,22,0.37333333333333335,0.3092988070802617,500
0,150,22,0.29533333333333334,0.1566765813174699,500
0,200,22,0.32,0.2281621800569053,500
0,250,22,0.284,0.17616569116086225,500
0,100,24,0.37333333333333335,0.3092988070802617,500
0,150,24,0.29533333333333334,0.1566765813174699,500
0,200,24,0.32,0.2281621800569053,500
0,250,24,0.284,0.17616569116086225,500
0,100,26,0.37333333333333335,0.3092988070802617,500
0,150,26,0.29533333333333334,0.1566765813174699,500
0,200,26,0.32,0.2281621800569053,500
0,250,26,0.284,0.17616569116086225,500
0,100,28,0.37333333333333335,0.3092988070802617,500
0,150,28,0.29533333333333334,0.1566765813174699,500
0,200,28,0.32,0.2281621800569053,500
0,250,28,0.284,0.17616569116086225,500
0,100,2,0.452,0.35817115389176113,70
0,150,2,0.452,0.35817115389176113,70
0,200,2,0.452,0.35817115389176113,70
0,250,2,0.452,0.35649947668029236,70
0,100,4,0.4646666666666667,0.35587212084028896,70
0,150,4,0.4646666666666667,0.35587212084028896,70
0,200,4,0.4646666666666667,0.35587212084028896,70
0,250,4,0.4513333333333333,0.34641972975115537,70
0,100,6,0.382,0.211178002894356,70
0,150,6,0.44533333333333336,0.328097385287752,70
0,200,6,0.428,0.299485371226459,70
0,250,6,0.432,0.3191373237997957,70
0,100,8,0.382,0.211178002894356,70
0,150,8,0.382,0.211178002894356,70
0,200,8,0.382,0.211178002894356,70
0,250,8,0.39666666666666667,0.2415634991916652,70
0,100,10,0.382,0.211178002894356,70
0,150,10,0.382,0.211178002894356,70
0,200,10,0.382,0.211178002894356,70
0,250,10,0.39666666666666667,0.2415634991916652,70
0,100,12,0.382,0.211178002894356,70
0,150,12,0.382,0.211178002894356,70
0,200,12,0.382,0.211178002894356,70
0,250,12,0.382,0.211178002894356,70
0,100,14,0.382,0.211178002894356,70
0,150,14,0.382,0.211178002894356,70
0,200,14,0.382,0.211178002894356,70
0,250,14,0.382,0.211178002894356,70
0,100,16,0.382,0.211178002894356,70
0,150,16,0.382,0.211178002894356,70
0,200,16,0.382,0.211178002894356,70
0,250,16,0.382,0.211178002894356,70
0,100,18,0.382,0.211178002894356,70
0,150,18,0.382,0.211178002894356,70
0,200,18,0.382,0.211178002894356,70
0,250,18,0.382,0.211178002894356,70
0,100,20,0.382,0.211178002894356,70
0,150,20,0.382,0.211178002894356,70
0,200,20,0.382,0.211178002894356,70
0,250,20,0.382,0.211178002894356,70
0,100,22,0.382,0.211178002894356,70
0,150,22,0.382,0.211178002894356,70
0,200,22,0.382,0.211178002894356,70
0,250,22,0.382,0.211178002894356,70
0,100,24,0.382,0.211178002894356,70
0,150,24,0.382,0.211178002894356,70
0,200,24,0.382,0.211178002894356,70
0,250,24,0.382,0.211178002894356,70
0,100,26,0.382,0.211178002894356,70
0,150,26,0.382,0.211178002894356,70
0,200,26,0.382,0.211178002894356,70
0,250,26,0.382,0.211178002894356,70
0,100,28,0.382,0.211178002894356,70
0,150,28,0.382,0.211178002894356,70
0,200,28,0.382,0.211178002894356,70
0,250,28,0.382,0.211178002894356,70
0,100,2,0.4653333333333333,0.3679988389030801,90
0,150,2,0.4653333333333333,0.3679988389030801,90
0,200,2,0.4653333333333333,0.3679988389030801,90
0,250,2,0.4653333333333333,0.3679988389030801,90
0,100,4,0.432,0.3181591667266662,90
0,150,4,0.44533333333333336,0.32694120531154236,90
0,200,4,0.43333333333333335,0.3078048309533179,90
0,250,4,0.45266666666666666,0.3381777092963534,90
0,100,6,0.382,0.211178002894356,90
0,150,6,0.382,0.211178002894356,90
0,200,6,0.382,0.211178002894356,90
0,250,6,0.382,0.211178002894356,90
0,100,8,0.382,0.211178002894356,90
0,150,8,0.382,0.211178002894356,90
0,200,8,0.382,0.211178002894356,90
0,250,8,0.382,0.211178002894356,90
0,100,10,0.382,0.211178002894356,90
0,150,10,0.382,0.211178002894356,90
0,200,10,0.382,0.211178002894356,90
0,250,10,0.382,0.211178002894356,90
0,100,12,0.382,0.211178002894356,90
0,150,12,0.382,0.211178002894356,90
0,200,12,0.382,0.211178002894356,90
0,250,12,0.382,0.211178002894356,90
0,100,14,0.382,0.211178002894356,90
0,150,14,0.382,0.211178002894356,90
0,200,14,0.382,0.211178002894356,90
0,250,14,0.382,0.211178002894356,90
0,100,16,0.382,0.211178002894356,90
0,150,16,0.382,0.211178002894356,90
0,200,16,0.382,0.211178002894356,90
0,250,16,0.382,0.211178002894356,90
0,100,18,0.382,0.211178002894356,90
0,150,18,0.382,0.211178002894356,90
0,200,18,0.382,0.211178002894356,90
0,250,18,0.382,0.211178002894356,90
0,100,20,0.382,0.211178002894356,90
0,150,20,0.382,0.211178002894356,90
0,200,20,0.382,0.211178002894356,90
0,250,20,0.382,0.211178002894356,90
0,100,22,0.382,0.211178002894356,90
0,150,22,0.382,0.211178002894356,90
0,200,22,0.382,0.211178002894356,90
0,250,22,0.382,0.211178002894356,90
0,100,24,0.382,0.211178002894356,90
0,150,24,0.382,0.211178002894356,90
0,200,24,0.382,0.211178002894356,90
0,250,24,0.382,0.211178002894356,90
0,100,26,0.382,0.211178002894356,90
0,150,26,0.382,0.211178002894356,90
0,200,26,0.382,0.211178002894356,90
0,250,26,0.382,0.211178002894356,90
0,100,28,0.382,0.211178002894356,90
0,150,28,0.382,0.211178002894356,90
0,200,28,0.382,0.211178002894356,90
0,250,28,0.382,0.211178002894356,90
