,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
597,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.935897171497345
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.3113865256309509,0.0042735254392027855,0.0042735254392027855,0.5860488414764404,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855,0.0042735254392027855
600,"I'd really prefer just to wait until the brief, if that is ok.",0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.8397428393363953,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891,0.006410287693142891
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.8798072934150696,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.2969829738140106,0.004273525904864073,0.004273525904864073,0.6004524230957031,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073,0.004273525904864073
603,Can you explain to me why we are setting up two individual aid stations?,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.862636923789978,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651,0.005494523327797651
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.9465810060501099,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.9399035573005676,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446,0.002403859281912446
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.9260351061820984,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.9198713302612305,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257
608,It won't take long.,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.7596133947372437,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873,0.009615463204681873
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.9198712110519409,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607,0.0032051524613052607
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.3124505579471588,0.004273524973541498,0.004273524973541498,0.5849848389625549,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498,0.004273524973541498
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0038461696822196245,0.9038457870483398,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245,0.0038461696822196245
613,He is busy today,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.6794862151145935,0.012820551171898842,0.012820551171898842,0.012820551171898842,0.012820551171898842
614,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.9125871062278748,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877,0.0034965176600962877
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.9198713302612305,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257,0.0032051464077085257
617,I don't have any questions right now.,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.7596145272254944,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292,0.009615418501198292
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.9260351061820984,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777,0.002958595287054777
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.8798072934150696,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146,0.004807709250599146
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.9399035573005676,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.8798072934150696,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205,0.0048077101819217205
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.9260349869728088,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502,0.0029585999436676502
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.0025641138199716806,0.935897171497345
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.9399035573005676,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653,0.002403857186436653
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.0029585976153612137,0.9260350465774536,0.0029585976153612137
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912,0.004273520782589912
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.8798072338104248,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687,0.00480771204456687
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8931620121002197,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625,0.004273520316928625
630,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.9599356651306152,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374,0.0016025741351768374
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.91258704662323,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.91258704662323,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314,0.0034965178929269314
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.9465810060501099,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435,0.0021367608569562435
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.9198715090751648,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078,0.003205140819773078
636,I’d rather not say.,0.6794868111610413,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476,0.012820527888834476
637,"No, he is not here. I am taking his place.",0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.6794859766960144,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588,0.012820560485124588
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.8397424817085266,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372,0.006410303059965372
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0038461703807115555,0.9038457274436951,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555,0.0038461703807115555
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.8397430181503296,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294,0.006410280242562294
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.9599356651306152,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593,0.0016025742515921593
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.0029585936572402716,0.9260351657867432,0.0029585936572402716,0.0029585936572402716
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.8626367449760437,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961,0.005494530312716961
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.8931620717048645,0.004273517522960901,0.004273517522960901,0.004273517522960901,0.004273517522960901
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.8931621313095093,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327,0.004273516591638327
